-- Fees Data Insert Script
-- Generated: 2025-12-25 20:27:19
-- Total Records: 477

-- ============================================
-- Data Summary:
-- Students: 477

-- Payment Status Distribution:
--   Paid on time: 60% of students
--   Paid late (10-30 days): 25% of students
--   Not paid (PaidDate = NULL): 15% of students

-- Fee Amount Range: 50,000 - 150,000
-- Academic Year: 2024
-- ============================================

INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (1, 1, 71145.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('02-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (876, 438, 115339.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (877, 439, 113875.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (878, 439, 113264.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (879, 440, 108770.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('11-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (880, 440, 124012.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (881, 441, 113028.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (882, 441, 121749.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (883, 442, 117673.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (884, 442, 103787.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (885, 443, 105877.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (886, 443, 103373.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (887, 444, 123347.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (888, 444, 102466.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (889, 445, 118235.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (890, 445, 113440.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('12-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (891, 446, 107251.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('14-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (892, 446, 107341.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (893, 447, 107530.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (894, 447, 103778.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (895, 448, 116371.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (896, 448, 104188.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('12-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (897, 449, 109071.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (898, 449, 112630.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (899, 450, 115722.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (900, 450, 116524.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('13-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (901, 451, 107016.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (902, 451, 105392.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (903, 452, 106382.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('07-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (904, 452, 103154.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (905, 453, 118346.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (906, 453, 115112.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (907, 454, 109288.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('11-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (908, 454, 124416.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('11-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (909, 455, 121933.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (910, 455, 110572.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (911, 456, 102303.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (912, 456, 127452.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (913, 457, 104266.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (914, 457, 103172.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('30-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (915, 458, 118889.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (916, 458, 116283.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('25-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (917, 459, 103537.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (918, 459, 106874.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (919, 460, 104445.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (920, 460, 125333.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (921, 461, 109173.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (922, 461, 122294.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (923, 462, 121536.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('09-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (924, 462, 115525.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('06-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (925, 463, 121597.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (926, 463, 115124.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (927, 464, 117986.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('11-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (928, 464, 114205.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (929, 465, 123485.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('08-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (930, 465, 109056.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('01-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (931, 466, 113801.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('30-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (932, 466, 113713.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('11-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (933, 467, 111827.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (934, 467, 108184.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('08-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (935, 468, 97404.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (936, 468, 99858.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (937, 469, 96023.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (938, 469, 96754.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (939, 470, 102003.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('04-Sep-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (940, 470, 112593.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('03-Feb-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (941, 471, 103633.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (942, 471, 105404.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('07-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (943, 472, 100507.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (944, 472, 100096.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('06-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (945, 473, 95087.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('06-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (946, 473, 95220.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (947, 474, 99188.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('05-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (948, 474, 99096.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('14-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (949, 475, 104740.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('10-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (950, 475, 103345.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (951, 476, 111243.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), TO_DATE('12-Aug-2024', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (952, 476, 111155.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), TO_DATE('10-Jan-2025', 'DD-MON-YYYY'));
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (953, 477, 110849.00, TO_DATE('15-Aug-2024', 'DD-MON-YYYY'), NULL);
INSERT INTO Fees (FeeID, StudentID, Amount, DueDate, PaidDate) VALUES (954, 477, 107841.00, TO_DATE('15-Jan-2025', 'DD-MON-YYYY'), NULL);
